ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Family_Glottocode,Family_Name,Glottolog_Name
2449_Modern_Hebrew_hebr1245,Modern Hebrew,Eurasia,31.1056,35.0179,hebr1245,heb,afro1255,Afro-Asiatic,Modern Hebrew
2450_Forest_Nenets_fore1274,Forest Nenets,Eurasia,63.72,71.97,fore1274,,ural1272,Uralic,Forest Nenets
2451_Eastern_Tamang_east2347,Eastern Tamang,Eurasia,27.3239,87.0832,east2347,taj,sino1245,Sino-Tibetan,Eastern Tamang
2452_Gujarati_guja1252,Gujarati,Eurasia,22.687,71.0962,guja1252,guj,indo1319,Indo-European,Gujarati
2453_Miyako_miya1259,Miyako,Eurasia,24.7564,125.363,miya1259,mvi,japo1237,Japonic,Miyako
2454_Magahi_maga1260,Magahi,Eurasia,25.0915,85.3335,maga1260,mag,indo1319,Indo-European,Magahi
2455_Slovenian_slov1268,Slovenian,Eurasia,46.2543,14.7766,slov1268,slv,indo1319,Indo-European,Slovenian
2456_PurikShamNubra_puri1258,Purik-Sham-Nubra,Eurasia,34.3386,76.0127,puri1258,prx,sino1245,Sino-Tibetan,Purik-Sham-Nubra
2457_Mandarin_Chinese_mand1415,Mandarin Chinese,Eurasia,40.0209,116.228,mand1415,cmn,sino1245,Sino-Tibetan,Mandarin Chinese
2458_Modern_Greek_mode1248,Modern Greek,Eurasia,38.36,23.13,mode1248,ell,indo1319,Indo-European,Modern Greek
2459_KamasKoibal_kama1351,Kamas-Koibal,Eurasia,55.07,94.83,kama1351,xas,ural1272,Uralic,Kamas-Koibal
2460_KomiZyrian_komi1268,Komi-Zyrian,Eurasia,64.0527,54.946,komi1268,kpv,ural1272,Uralic,Komi-Zyrian
2461_Nganasan_ngan1291,Nganasan,Eurasia,73.1354,86.2106,ngan1291,nio,ural1272,Uralic,Nganasan
2462_Vietnamese_viet1252,Vietnamese,Eurasia,20.681188,105.774071,viet1252,vie,aust1305,Austroasiatic,Vietnamese
2463_Dhimal_dhim1246,Dhimal,Eurasia,26.6283,88.3798,dhim1246,dhi,sino1245,Sino-Tibetan,Dhimal
2464_Mongolian_mong1331,Mongolian,Eurasia,,,mong1331,mon,mong1349,Mongolic-Khitan,Mongolian
2465_Andi_andi1255,Andi,Eurasia,42.8078,46.2919,andi1255,ani,nakh1245,Nakh-Daghestanian,Andi
2466_Urdu_urdu1245,Urdu,Eurasia,25.0,67.0,urdu1245,urd,indo1319,Indo-European,Urdu
2467_Avar_avar1256,Avar,Eurasia,41.7047,46.558,avar1256,ava,nakh1245,Nakh-Daghestanian,Avar
2468_Abkhazian_abkh1244,Abkhaz,Eurasia,43.056218,41.159115,abkh1244,abk,abkh1242,Abkhaz-Adyge,Abkhaz
2469_Forest_Enets_fore1265,Forest Enets,Eurasia,69.9829,88.2121,fore1265,enf,ural1272,Uralic,Forest Enets
2470_Western_Frisian_west2354,Western Frisian,Eurasia,53.143,5.86091,west2354,fry,indo1319,Indo-European,Western Frisian
2471_Tai_Daeng_taid1249,Tai Daeng,Eurasia,20.4559,104.625,taid1249,tyr,taik1256,Tai-Kadai,Tai Daeng
2472_Southern_Thai_sout2746,Southern Thai,Eurasia,6.85668,99.7031,sout2746,sou,taik1256,Tai-Kadai,Southern Thai
2473_Elfdalian_elfd1234,Elfdalian,Eurasia,,,elfd1234,ovd,indo1319,Indo-European,Elfdalian
2474_Chenchu_chen1255,Chenchu,Eurasia,15.8787,79.2534,chen1255,cde,drav1251,Dravidian,Chenchu
2475_Northern_Mansi_mans1258,Northern Mansi,Eurasia,64.4118,61.344,mans1258,mns,ural1272,Uralic,Northern Mansi
2476_Ossetian_osse1243,Modern Ossetic,Eurasia,42.98,44.61,osse1243,,indo1319,Indo-European,Modern Ossetic
2477_Dongxiang_dong1285,Dongxiang,Eurasia,35.5808,103.558,dong1285,sce,mong1349,Mongolic-Khitan,Dongxiang
2478_Occitan_occi1239,Occitan,Eurasia,44.1415,6.82979,occi1239,oci,indo1319,Indo-European,Occitan
2479_Eastern_Panjabi_panj1256,Eastern Panjabi,Eurasia,30.0368,75.6702,panj1256,pan,indo1319,Indo-European,Eastern Panjabi
2480_Czech_czec1258,Czech,Eurasia,49.873398,15.10437,czec1258,ces,indo1319,Indo-European,Czech
2481_Konda_kond1303,Yaben (Konda),Papunesia,-1.82635,132.06,kond1303,knd,kond1302,Konda-Yahadian,Yaben (Konda)
2482_Tundra_Nenets_nene1249,Tundra Nenets,Eurasia,66.1775,71.0234,nene1249,yrk,ural1272,Uralic,Tundra Nenets
2483_Sichuan_Yi_sich1238,Sichuan Yi,Eurasia,28.1947,102.121,sich1238,iii,sino1245,Sino-Tibetan,Sichuan Yi
2484_Northern_Kurdish_nort2641,Northern Kurdish,Eurasia,37.0,43.0,nort2641,kmr,indo1319,Indo-European,Northern Kurdish
2485_Selkup_selk1253,Selkup,Eurasia,59.9409,82.3004,selk1253,sel,ural1272,Uralic,Selkup
2486_Northern_Qiang_nort2722,Northern Qiang,Eurasia,32.2766,103.192,nort2722,cng,sino1245,Sino-Tibetan,Northern Qiang
2487_Arbereshe_Albanian_arbe1236,Arbëreshë Albanian,Eurasia,38.911,16.7164,arbe1236,aae,indo1319,Indo-European,Arbëreshë Albanian
2488_Lithuanian_lith1251,Lithuanian,Eurasia,55.1429,23.9601,lith1251,lit,indo1319,Indo-European,Lithuanian
2489_Khams_Tibetan_kham1282,Khams Tibetan,Eurasia,31.9313,91.7062,kham1282,khg,sino1245,Sino-Tibetan,Khams Tibetan
2490_Veps_veps1250,Veps,Eurasia,60.3353,34.7865,veps1250,vep,ural1272,Uralic,Veps
2491_Myeik_merg1238,Myeik,Eurasia,,,merg1238,,sino1245,Sino-Tibetan,Myeik
2492_Northeastern_Thai_nort2741,Northeastern Thai,Eurasia,16.03,103.67,nort2741,tts,taik1256,Tai-Kadai,Northeastern Thai
2493_Standard_Latvian_stan1325,Standard Latvian,Eurasia,57.0,24.0,stan1325,lvs,indo1319,Indo-European,Standard Latvian
2494_Ter_Saami_ters1235,Ter Saami,Eurasia,67.2458,38.5061,ters1235,sjt,ural1272,Uralic,Ter Saami
2495_Odia_oriy1255,Odia,Eurasia,21.0,85.0,oriy1255,ory,indo1319,Indo-European,Odia
2496_Northeastern_Thai_nort2741,Northeastern Thai,Eurasia,16.03,103.67,nort2741,tts,taik1256,Tai-Kadai,Northeastern Thai
2497_Pite_Saami_pite1240,Pite Saami,Eurasia,66.4011,17.4261,pite1240,sje,ural1272,Uralic,Pite Saami
2498_Eastern_Balochi_east2304,Eastern Balochi,Eurasia,28.0,62.0,east2304,bgp,indo1319,Indo-European,Eastern Balochi
2499_Serbian_serb1264,Serbian Standard,Eurasia,44.3238,21.9192,serb1264,srp,indo1319,Indo-European,Serbian Standard
2500_Bashkir_bash1264,Bashkir,Eurasia,53.5967,56.5594,bash1264,bak,turk1311,Turkic,Bashkir
2501_Tu_tuuu1240,Tu,Eurasia,36.8177,102.117,tuuu1240,mjg,mong1349,Mongolic-Khitan,Tu
2502_Shumcho_shum1243,Shumcho,Eurasia,31.6862,78.3865,shum1243,scu,sino1245,Sino-Tibetan,Shumcho
2503_Ukrainian_ukra1253,Ukrainian,Eurasia,49.796,29.945,ukra1253,ukr,indo1319,Indo-European,Ukrainian
2504_Lowa_lowa1242,Lowa,Eurasia,29.0324,83.8959,lowa1242,loy,sino1245,Sino-Tibetan,Lowa
2505_Scots_scot1243,Scots,Eurasia,55.886945,-3.710133,scot1243,sco,indo1319,Indo-European,Scots
2506_Eastern_Mari_east2328,Eastern Mari,Eurasia,55.8307,48.405,east2328,mhr,ural1272,Uralic,Eastern Mari
2507_Shan_shan1277,Shan,Eurasia,21.5995,98.0342,shan1277,shn,taik1256,Tai-Kadai,Shan
2508_Sindhi_sind1272,Sindhi,Eurasia,26.0,69.0,sind1272,snd,indo1319,Indo-European,Sindhi
2509_Ossetian_osse1243,Modern Ossetic,Eurasia,42.98,44.61,osse1243,,indo1319,Indo-European,Modern Ossetic
2510_Mehri_mehr1241,Mehri,Eurasia,16.793,52.473,mehr1241,gdq,afro1255,Afro-Asiatic,Mehri
2511_Kharia_khar1287,Kharia,Eurasia,22.3571,84.3922,khar1287,khr,aust1305,Austroasiatic,Kharia
2512_Chechen_chec1245,Chechen,Eurasia,43.5,45.5,chec1245,che,nakh1245,Nakh-Daghestanian,Chechen
2513_Tagalog_taga1270,Tagalog,Papunesia,14.06,121.747,taga1270,tgl,aust1307,Austronesian,Tagalog
2514_Wakhi_wakh1245,Wakhi,Eurasia,37.1768,73.9777,wakh1245,wbl,indo1319,Indo-European,Wakhi
2515_English_stan1293,English,Eurasia,53.0,-1.0,stan1293,eng,indo1319,Indo-European,English
2516_AsturianLeoneseCantabrian_astu1245,Asturian-Leonese-Cantabrian,Eurasia,42.4181,-6.02227,astu1245,ast,indo1319,Indo-European,Asturian-Leonese-Cantabrian
2517_Phu_Thai_phut1244,Phu Thai,Eurasia,17.7544966667,104.684233333,phut1244,pht,taik1256,Tai-Kadai,Phu Thai
2518_Northern_Thai_nort2740,Northern Thai,Eurasia,18.857495,100.20739,nort2740,nod,taik1256,Tai-Kadai,Northern Thai
2519_Khams_Tibetan_kham1282,Khams Tibetan,Eurasia,31.9313,91.7062,kham1282,khg,sino1245,Sino-Tibetan,Khams Tibetan
2520_Western_Farsi_west2369,Western Farsi,Eurasia,32.9,53.3,west2369,pes,indo1319,Indo-European,Western Farsi
2521_Irish_iris1253,Irish,Eurasia,53.2186,-7.61509,iris1253,gle,indo1319,Indo-European,Irish
2522_SoluKhumbu_Sherpa_sher1255,Solu-Khumbu Sherpa,Eurasia,27.674,86.9994,sher1255,xsr,sino1245,Sino-Tibetan,Solu-Khumbu Sherpa
2523_Salar_sala1264,Salar,Eurasia,35.5457,102.819,sala1264,slr,turk1311,Turkic,Salar
2524_Lezgian_lezg1247,Lezgian,Eurasia,41.5157,47.8951,lezg1247,lez,nakh1245,Nakh-Daghestanian,Lezgian
2525_Khams_Tibetan_kham1282,Khams Tibetan,Eurasia,31.9313,91.7062,kham1282,khg,sino1245,Sino-Tibetan,Khams Tibetan
2526_Sora_sora1254,Sora,Eurasia,19.1213,84.19,sora1254,srb,aust1305,Austroasiatic,Sora
2527_Walungge_walu1241,Walungge,Eurasia,27.695,87.2374,walu1241,ola,sino1245,Sino-Tibetan,Walungge
2528_Korku_kork1243,Korku,Eurasia,21.8358,77.5541,kork1243,kfq,aust1305,Austroasiatic,Korku
2529_Pampanga_pamp1243,Pampanga,Papunesia,14.9603,120.502,pamp1243,pam,aust1307,Austronesian,Pampanga
2530_Domari_doma1258,Domari,Eurasia,32.0,35.0,doma1258,rmt,indo1319,Indo-European,Domari
2531_Phu_Thai_phut1244,Phu Thai,Eurasia,17.7544966667,104.684233333,phut1244,pht,taik1256,Tai-Kadai,Phu Thai
2532_Eastern_Mari_east2328,Eastern Mari,Eurasia,55.8307,48.405,east2328,mhr,ural1272,Uralic,Eastern Mari
2533_Ersu_ersu1241,Ersu,Eurasia,29.2867,102.213,ersu1241,ers,sino1245,Sino-Tibetan,Ersu
2534_Amdo_Tibetan_amdo1237,Amdo Tibetan,Eurasia,34.5177,100.485,amdo1237,adx,sino1245,Sino-Tibetan,Amdo Tibetan
2535_Finnish_finn1318,Finnish,Eurasia,64.7628,25.5577,finn1318,fin,ural1272,Uralic,Finnish
2536_Udmurt_udmu1245,Udmurt,Eurasia,56.12921,52.63548,udmu1245,udm,ural1272,Uralic,Udmurt
2537_Khalkhal_khal1271,Khalkhal,Eurasia,,,khal1271,,indo1319,Indo-European,Khalkhal
2538_Western_Muria_west2408,Western Muria,Eurasia,20.2384,80.7006,west2408,mut,drav1251,Dravidian,Western Muria
2539_Shixing_shix1238,Shixing,Eurasia,28.3895,100.4,shix1238,sxg,sino1245,Sino-Tibetan,Shixing
2540_Taiga_Sayan_Turkic_kara1462,Taiga Sayan Turkic,Eurasia,53.7145,98.3792,kara1462,kim,turk1311,Turkic,Taiga Sayan Turkic
2541_Upper_Sorbian_uppe1395,Upper Sorbian,Eurasia,51.2403,14.4098,uppe1395,hsb,indo1319,Indo-European,Upper Sorbian
2542_Hindi_hind1269,Hindi,Eurasia,25.0,77.0,hind1269,hin,indo1319,Indo-European,Hindi
2543_Pottangi_Ollar_Gadaba_pott1240,Pottangi Ollar Gadaba,Eurasia,18.5968,82.7586,pott1240,gdb,drav1251,Dravidian,Pottangi Ollar Gadaba
2544_Nuclear_Tamang_nucl1729,Nuclear Tamang,,,,nucl1729,,sino1245,Sino-Tibetan,Nuclear Tamang
2545_Southern_Balochi_sout2642,Southern Balochi,Eurasia,26.0,64.0,sout2642,bcc,indo1319,Indo-European,Southern Balochi
2546_Campidanese_Sardinian_camp1261,Campidanese Sardinian,Eurasia,39.0566,9.03935,camp1261,sro,indo1319,Indo-European,Campidanese Sardinian
2547_Tulu_tulu1258,Tulu,Eurasia,12.8114,75.2651,tulu1258,tcy,drav1251,Dravidian,Tulu
2548_Longchuan_Achang_acha1249,Longchuan Achang,Eurasia,24.3479,97.7438,acha1249,acn,sino1245,Sino-Tibetan,Longchuan Achang
2549_Chechen_chec1245,Chechen,Eurasia,43.5,45.5,chec1245,che,nakh1245,Nakh-Daghestanian,Chechen
2550_Santali_sant1410,Santali,Eurasia,25.0317,87.8185,sant1410,sat,aust1305,Austroasiatic,Santali
2551_Shan_shan1277,Shan,Eurasia,21.5995,98.0342,shan1277,shn,taik1256,Tai-Kadai,Shan
2552_Abkhazian_abkh1244,Abkhaz,Eurasia,43.056218,41.159115,abkh1244,abk,abkh1242,Abkhaz-Adyge,Abkhaz
2553_Amdo_Tibetan_amdo1237,Amdo Tibetan,Eurasia,34.5177,100.485,amdo1237,adx,sino1245,Sino-Tibetan,Amdo Tibetan
2554_Swedish_swed1254,Swedish,Eurasia,59.800634,17.389526,swed1254,swe,indo1319,Indo-European,Swedish
2555_Catalan_stan1289,Catalan,Eurasia,41.453,1.569,stan1289,cat,indo1319,Indo-European,Catalan
2556_Tu_tuuu1240,Tu,Eurasia,36.8177,102.117,tuuu1240,mjg,mong1349,Mongolic-Khitan,Tu
2557_Hungarian_hung1274,Hungarian,Eurasia,46.9068585714,19.6555271429,hung1274,hun,ural1272,Uralic,Hungarian
2558_Tibetan_tibe1272,Tibetan,Eurasia,28.3681,90.1872,tibe1272,bod,sino1245,Sino-Tibetan,Tibetan
2559_Malayalam_mala1464,Malayalam,Eurasia,9.59208,76.7651,mala1464,mal,drav1251,Dravidian,Malayalam
2560_Axi_Yi_axiy1235,Axi Yi,Eurasia,24.6009,103.713,axiy1235,yix,sino1245,Sino-Tibetan,Axi Yi
2561_Burushaski_buru1296,Burushaski,Eurasia,36.2161,74.8236,buru1296,bsk,,,Burushaski
2562_Min_Dong_Chinese_mind1253,Min Dong Chinese,Eurasia,26.0,119.5,mind1253,cdo,sino1245,Sino-Tibetan,Min Dong Chinese
2563_Temiar_temi1246,Temiar,Eurasia,4.974,101.438,temi1246,tea,aust1305,Austroasiatic,Temiar
2564_Upper_Saxon_uppe1400,Central East Middle German,Eurasia,51.152,12.692,uppe1400,sxu,indo1319,Indo-European,Central East Middle German
2565_Godoberi_ghod1238,Godoberi,Eurasia,42.7428,46.2252,ghod1238,gdo,nakh1245,Nakh-Daghestanian,Godoberi
2566_Skolt_Saami_skol1241,Skolt Saami,Eurasia,68.8326,29.7204,skol1241,sms,ural1272,Uralic,Skolt Saami
2567_Jah_Hut_jahh1242,Jah Hut,Eurasia,3.67619,102.291,jahh1242,jah,aust1305,Austroasiatic,Jah Hut
2568_Icelandic_icel1247,Icelandic,Eurasia,63.4837,-19.0212,icel1247,isl,indo1319,Indo-European,Icelandic
2569_Vlax_Romani_vlax1238,Vlax Romani,Eurasia,46.09,18.16,vlax1238,rmy,indo1319,Indo-European,Vlax Romani
2570_Udihe_udih1248,Udihe,Eurasia,46.6309,135.678,udih1248,ude,tung1282,Tungusic,Udihe
2571_AsturianLeoneseCantabrian_astu1245,Asturian-Leonese-Cantabrian,Eurasia,42.4181,-6.02227,astu1245,ast,indo1319,Indo-European,Asturian-Leonese-Cantabrian
2572_Tai_Nua_tain1252,Tai Nüa,Eurasia,21.7837,99.722,tain1252,tdd,taik1256,Tai-Kadai,Tai Nüa
2573_Southern_Thai_sout2746,Southern Thai,Eurasia,6.85668,99.7031,sout2746,sou,taik1256,Tai-Kadai,Southern Thai
2574_Chechen_chec1245,Chechen,Eurasia,43.5,45.5,chec1245,che,nakh1245,Nakh-Daghestanian,Chechen
2575_KomiPermyak_komi1269,Komi-Permyak,Eurasia,59.6602,54.7959,komi1269,koi,ural1272,Uralic,Komi-Permyak
2576_Bodo_Gadaba_bodo1267,Bodo Gadaba,Eurasia,18.3857,82.771,bodo1267,gbj,aust1305,Austroasiatic,Bodo Gadaba
2577_Burushaski_buru1296,Burushaski,Eurasia,36.2161,74.8236,buru1296,bsk,,,Burushaski
2578_Lisu_lisu1250,Lisu,Eurasia,26.91,98.94,lisu1250,lis,sino1245,Sino-Tibetan,Lisu
2579_Tuvinian_tuvi1240,Tuvinian,Eurasia,51.7,94.36667,tuvi1240,tyv,turk1311,Turkic,Tuvinian
2580_Karata_kara1474,Karata,Eurasia,42.6501,46.3151,kara1474,kpt,nakh1245,Nakh-Daghestanian,Karata
2581_Western_Mari_west2392,Western Mari,Eurasia,56.22,46.569,west2392,mrj,ural1272,Uralic,Western Mari
2582_Tai_DoMeneYo_taid1248,Tai Do-Mene-Yo,Eurasia,19.1801,104.938,taid1248,tyj,taik1256,Tai-Kadai,Tai Do-Mene-Yo
2583_Basque_basq1248,Basque,Eurasia,43.2787,-1.31622,basq1248,eus,,,Basque
2584_Breton_bret1244,Breton,Eurasia,48.2452,-3.78934,bret1244,bre,indo1319,Indo-European,Breton
2585_Southern_Pumi_sout2729,Southern Pumi,Eurasia,27.8408,100.622,sout2729,pmj,sino1245,Sino-Tibetan,Southern Pumi
2586_Southwestern_Pashto_sout2436,Southwestern Pashto,Eurasia,,,sout2436,,indo1319,Indo-European,Southwestern Pashto
2587_Khams_Tibetan_kham1282,Khams Tibetan,Eurasia,31.9313,91.7062,kham1282,khg,sino1245,Sino-Tibetan,Khams Tibetan
2588_Bonan_bona1250,Bonan,Eurasia,35.6972,102.995,bona1250,peh,mong1349,Mongolic-Khitan,Bonan
2589_Waneci_wane1241,Waneci,Eurasia,30.0501,67.8327,wane1241,wne,indo1319,Indo-European,Waneci
2590_Digor_digo1242,Digor Ossetian,Eurasia,43.158056,44.156944,digo1242,,indo1319,Indo-European,Digor Ossetian
2591_Khams_Tibetan_kham1282,Khams Tibetan,Eurasia,31.9313,91.7062,kham1282,khg,sino1245,Sino-Tibetan,Khams Tibetan
2592_Northern_Tosk_Albanian_tosk1239,Northern Tosk Albanian,Eurasia,41.0,20.0,tosk1239,als,indo1319,Indo-European,Northern Tosk Albanian
2593_East_Latvian_east2282,East Latvian,Eurasia,,,east2282,ltg,indo1319,Indo-European,East Latvian
2594_Catalan_stan1289,Catalan,Eurasia,41.453,1.569,stan1289,cat,indo1319,Indo-European,Catalan
2595_Turkmen_turk1304,Turkmen,Eurasia,37.0872,59.1757,turk1304,tuk,turk1311,Turkic,Turkmen
2596_Jerriais_jerr1238,Jerriais,Eurasia,,,jerr1238,nrf,indo1319,Indo-European,Jerriais
2597_Central_Khmer_cent1989,Central Khmer,Eurasia,12.0515,105.015,cent1989,khm,aust1305,Austroasiatic,Central Khmer
2598_Assamese_assa1263,Assamese,Eurasia,26.0876,91.2932,assa1263,asm,indo1319,Indo-European,Assamese
2599_OiradKalmyk_kalm1243,Oirad-Kalmyk-Darkhat,Eurasia,46.566667,45.316667,kalm1243,xal,mong1349,Mongolic-Khitan,Oirad-Kalmyk-Darkhat
2600_Khams_Tibetan_kham1282,Khams Tibetan,Eurasia,31.9313,91.7062,kham1282,khg,sino1245,Sino-Tibetan,Khams Tibetan
2601_Scottish_Gaelic_scot1245,Scottish Gaelic,Eurasia,56.7574,-5.24366,scot1245,gla,indo1319,Indo-European,Scottish Gaelic
2602_Lower_Sorbian_lowe1385,Lower Sorbian,Eurasia,51.6621,13.9407,lowe1385,dsb,indo1319,Indo-European,Lower Sorbian
2603_Tundra_Nenets_nene1249,Tundra Nenets,Eurasia,66.1775,71.0234,nene1249,yrk,ural1272,Uralic,Tundra Nenets
2604_Polish_poli1260,Polish,Eurasia,51.8439,18.6255,poli1260,pol,indo1319,Indo-European,Polish
2605_Sui_suii1243,Sui,Eurasia,24.0488,106.563,suii1243,swi,taik1256,Tai-Kadai,Sui
2606_Iloko_ilok1237,Iloko,Papunesia,15.9361,120.993,ilok1237,ilo,aust1307,Austronesian,Iloko
2607_Najdi_Arabic_najd1235,Najdi Arabic,Eurasia,30.3371,42.1773,najd1235,ars,afro1255,Afro-Asiatic,Najdi Arabic
2608_Akha_akha1245,Akha,Eurasia,21.2309,100.964,akha1245,ahk,sino1245,Sino-Tibetan,Akha
2609_Tatar_tata1255,Tatar,Eurasia,55.0,50.0,tata1255,tat,turk1311,Turkic,Tatar
2610_Kabardian_kaba1278,Kabardian,Eurasia,43.5082,43.3918,kaba1278,kbd,abkh1242,Abkhaz-Adyge,Kabardian
2611_Tamil_tami1289,Tamil,Eurasia,10.520219,78.825989,tami1289,tam,drav1251,Dravidian,Tamil
2612_Uighur_uigh1240,Uighur,Eurasia,43.88,87.38,uigh1240,uig,turk1311,Turkic,Uighur
2613_Burushaski_buru1296,Burushaski,Eurasia,36.2161,74.8236,buru1296,bsk,,,Burushaski
2614_Amdo_Tibetan_amdo1237,Amdo Tibetan,Eurasia,34.5177,100.485,amdo1237,adx,sino1245,Sino-Tibetan,Amdo Tibetan
2615_Basque_basq1248,Basque,Eurasia,43.2787,-1.31622,basq1248,eus,,,Basque
2616_Erzya_erzy1239,Erzya,Eurasia,52.8548,45.3901,erzy1239,myv,ural1272,Uralic,Erzya
2617_Nar_Phu_narp1239,Nar Phu,Eurasia,28.76714,84.22852,narp1239,npa,sino1245,Sino-Tibetan,Nar Phu
2618_Western_Balochi_west2368,Western Balochi,Eurasia,37.83,62.17,west2368,bgn,indo1319,Indo-European,Western Balochi
2619_Galician_gali1258,Galician,Eurasia,42.2446,-7.5343,gali1258,glg,indo1319,Indo-European,Galician
2620_Manange_mana1288,Manange,Eurasia,28.6416,84.0515,mana1288,nmm,sino1245,Sino-Tibetan,Manange
2621_Jibbali_sheh1240,Jibbali,Eurasia,17.29154,53.99526,sheh1240,shv,afro1255,Afro-Asiatic,Jibbali
2622_Western_Balochi_west2368,Western Balochi,Eurasia,37.83,62.17,west2368,bgn,indo1319,Indo-European,Western Balochi
2623_Portuguese_port1283,Portuguese,Eurasia,39.91,-8.1,port1283,por,indo1319,Indo-European,Portuguese
2624_Bengali_beng1280,Bengali,Eurasia,24.0,90.0,beng1280,ben,indo1319,Indo-European,Bengali
2625_Southern_Yukaghir_sout2750,Southern Yukaghir,Eurasia,64.218,154.375,sout2750,yux,yuka1259,Yukaghir,Southern Yukaghir
2626_Ossetian_osse1243,Modern Ossetic,Eurasia,42.98,44.61,osse1243,,indo1319,Indo-European,Modern Ossetic
2627_Pnar_pnar1238,Pnar,Eurasia,24.8237,92.2628,pnar1238,pbv,aust1305,Austroasiatic,Pnar
2628_Nyaw_nyaw1245,Nyaw,Eurasia,17.1213,104.151,nyaw1245,nyw,taik1256,Tai-Kadai,Nyaw
2629_Burarra_bura1267,Burarra,Australia,-12.3061,134.365,bura1267,bvr,mani1293,Maningrida,Burarra
2630_Bunaba_buna1275,Bunaba,Australia,-17.8297,125.631,buna1275,bck,buna1274,Bunaban,Bunaba
2631_Gooniyandi_goon1238,Gooniyandi,Australia,-18.4073,126.351,goon1238,gni,buna1274,Bunaban,Gooniyandi
2632_Madngele_madn1237,Madngele,Australia,-13.9479,130.6,madn1237,zml,east2374,Eastern Daly,Madngele
2633_Mullukmulluk_mull1237,Mullukmulluk,Australia,-13.427,130.664,mull1237,mpb,nort1547,Northern Daly,Mullukmulluk
2634_Murrinhpatha_murr1259,Murrinhpatha,Australia,,,murr1259,,sout2772,Southern Daly,Murrinhpatha
2635_Nangikurrunggurr_nang1259,Nangikurrunggurr,Australia,-14.268,131.237,nang1259,nam,sout2772,Southern Daly,Nangikurrunggurr
2636_Wadjiginy_wadj1254,Wadjiginy,Australia,-12.8596,130.737,wadj1254,wdj,,,Wadjiginy
2637_Marimanindji_mari1417,Marimanindji,Australia,-14.1788,130.561,mari1417,zmm,west2434,Western Daly,Marimanindji
2638_Maringarr_mari1419,Maringarr,Australia,-14.3819,130.25,mari1419,zmt,west2434,Western Daly,Maringarr
2639_Marithiel_mari1424,Marithiel,Australia,-13.8818,130.237,mari1424,mfr,west2434,Western Daly,Marithiel
2640_Marti_Ke_mart1254,Marti Ke,Australia,-14.0058,129.837,mart1254,zmg,west2434,Western Daly,Marti Ke
2641_Ami_amii1238,Ami,Australia,-13.5573,130.04,amii1238,amy,west2434,Western Daly,Ami
2642_Laragia_lara1258,Laragia,Australia,-12.4111,130.922,lara1258,lrg,,,Laragia
2643_Limilngan_nucl1327,Limilngan,Australia,-12.4294,131.845,nucl1327,lmc,limi1242,Limilngan-Wulna,Limilngan
2644_Umbugarla_umbu1235,Umbugarla,Australia,-12.9325,131.825,umbu1235,umr,,,Umbugarla
2645_Garrwa_gara1269,Garrwa,Australia,-17.4504,137.72014,gara1269,wrk,garr1260,Garrwan,Garrwa
2646_Wanyi_wany1247,Wanyi,Australia,-18.6529,137.608,wany1247,wny,garr1260,Garrwan,Wanyi
2647_Garrwa_gara1269,Garrwa,Australia,-17.4504,137.72014,gara1269,wrk,garr1260,Garrwan,Garrwa
2648_Erre_erre1238,Erre,Australia,-12.2839,132.868,erre1238,err,giim1238,Giimbiyu,Erre
2649_Mangerr_mang1382,Mangerr,Australia,-12.2391,132.973,mang1382,zme,giim1238,Giimbiyu,Mangerr
2650_Urningangg_urni1239,Urningangg,Australia,-13.4766,133.023,urni1239,urc,giim1238,Giimbiyu,Urningangg
2651_Anindilyakwa_anin1240,Anindilyakwa,Australia,-13.99904,136.6415,anin1240,aoi,gunw1250,Gunwinyguan,Anindilyakwa
2652_Ngalkbun_ngal1292,Ngalkbun,Australia,-13.9783,133.936,ngal1292,ngk,gunw1250,Gunwinyguan,Ngalkbun
2653_Gaagudju_gaga1251,Gaagudju,Australia,-12.5176,132.643,gaga1251,gbu,,,Gaagudju
2654_Ngalakgan_ngal1293,Ngalakgan,Australia,-14.4281,134.716,ngal1293,nig,gunw1250,Gunwinyguan,Ngalakgan
2655_Ngandi_ngan1295,Ngandi,Australia,-12.8448,134.649,ngan1295,nid,gunw1250,Gunwinyguan,Ngandi
2656_Kundjeyhmi_gund1246,Kundjeyhmi,Australia,,,gund1246,,gunw1250,Gunwinyguan,Kundjeyhmi
2657_Kundjeyhmi_gund1246,Kundjeyhmi,Australia,,,gund1246,,gunw1250,Gunwinyguan,Kundjeyhmi
2658_Kune_gune1238,Kune,Australia,,,gune1238,,gunw1250,Gunwinyguan,Kune
2659_Kuninjku_mura1269,Kuninjku,Australia,,,mura1269,,gunw1250,Gunwinyguan,Kuninjku
2660_Kunwinjku_guma1252,Kunwinjku,Australia,,,guma1252,,gunw1250,Gunwinyguan,Kunwinjku
2661_Manyallaluk_Mayali_naia1238,Manyallaluk Mayali,Australia,,,naia1238,,gunw1250,Gunwinyguan,Manyallaluk Mayali
2662_Jawoyn_djau1244,Jawoyn,Australia,-14.1361,133.002,djau1244,djn,gunw1250,Gunwinyguan,Jawoyn
2663_Rembarrnga_remb1249,Rembarrnga,Australia,-12.9608,134.308,remb1249,rmb,gunw1250,Gunwinyguan,Rembarrnga
